Data;Cambio
24/01/2000;1.764
25/01/2000;1.773
26/01/2000;1.776
27/01/2000;1.775
28/01/2000;1.787
31/01/2000;1.802
01/02/2000;1.792
02/02/2000;1.789
03/02/2000;1.777
04/02/2000;1.778
07/02/2000;1.765
08/02/2000;1.765
09/02/2000;1.762
10/02/2000;1.769
11/02/2000;1.764
14/02/2000;1.769
15/02/2000;1.776
16/02/2000;1.772
17/02/2000;1.773
18/02/2000;1.77
21/02/2000;1.778
22/02/2000;1.782
23/02/2000;1.788
24/02/2000;1.777
25/02/2000;1.773
28/02/2000;1.778
29/02/2000;1.768
01/03/2000;1.767
02/03/2000;1.759
03/03/2000;1.75
08/03/2000;1.749
09/03/2000;1.734
10/03/2000;1.738
13/03/2000;1.749
14/03/2000;1.736
15/03/2000;1.742
16/03/2000;1.735
17/03/2000;1.74
20/03/2000;1.738
21/03/2000;1.737
22/03/2000;1.73
23/03/2000;1.723
24/03/2000;1.723
27/03/2000;1.735
28/03/2000;1.745
29/03/2000;1.737
30/03/2000;1.751
31/03/2000;1.747
03/04/2000;1.74
04/04/2000;1.742
05/04/2000;1.752
06/04/2000;1.742
07/04/2000;1.743
10/04/2000;1.738
11/04/2000;1.744
12/04/2000;1.746
13/04/2000;1.763
14/04/2000;1.783
17/04/2000;1.787
18/04/2000;1.769
19/04/2000;1.765
20/04/2000;1.778
24/04/2000;1.791
25/04/2000;1.788
26/04/2000;1.798
27/04/2000;1.808
28/04/2000;1.806
02/05/2000;1.8
03/05/2000;1.815
04/05/2000;1.814
05/05/2000;1.811
08/05/2000;1.805
09/05/2000;1.807
10/05/2000;1.816
11/05/2000;1.815
12/05/2000;1.826
15/05/2000;1.837
16/05/2000;1.819
17/05/2000;1.828
18/05/2000;1.83
19/05/2000;1.845
22/05/2000;1.846
23/05/2000;1.853
24/05/2000;1.853
25/05/2000;1.838
26/05/2000;1.845
29/05/2000;1.838
30/05/2000;1.83
31/05/2000;1.826
01/06/2000;1.819
02/06/2000;1.81
05/06/2000;1.793
06/06/2000;1.789
07/06/2000;1.803
08/06/2000;1.794
09/06/2000;1.799
12/06/2000;1.803
13/06/2000;1.809
14/06/2000;1.81
15/06/2000;1.807
16/06/2000;1.807
19/06/2000;1.802
20/06/2000;1.798
21/06/2000;1.811
23/06/2000;1.82
26/06/2000;1.827
27/06/2000;1.823
28/06/2000;1.819
29/06/2000;1.816
30/06/2000;1.799
03/07/2000;1.807
04/07/2000;1.811
05/07/2000;1.804
06/07/2000;1.796
07/07/2000;1.796
10/07/2000;1.8
11/07/2000;1.796
12/07/2000;1.803
13/07/2000;1.81
14/07/2000;1.81
17/07/2000;1.797
18/07/2000;1.796
19/07/2000;1.804
20/07/2000;1.801
21/07/2000;1.791
24/07/2000;1.795
25/07/2000;1.789
26/07/2000;1.792
27/07/2000;1.784
28/07/2000;1.782
31/07/2000;1.774
01/08/2000;1.787
02/08/2000;1.791
03/08/2000;1.807
04/08/2000;1.791
07/08/2000;1.795
08/08/2000;1.798
09/08/2000;1.794
10/08/2000;1.795
11/08/2000;1.795
14/08/2000;1.801
15/08/2000;1.805
16/08/2000;1.806
17/08/2000;1.809
18/08/2000;1.817
21/08/2000;1.819
22/08/2000;1.816
23/08/2000;1.818
24/08/2000;1.82
25/08/2000;1.821
28/08/2000;1.827
29/08/2000;1.834
30/08/2000;1.825
31/08/2000;1.823
01/09/2000;1.821
04/09/2000;1.825
05/09/2000;1.829
06/09/2000;1.82
08/09/2000;1.822
11/09/2000;1.819
12/09/2000;1.827
13/09/2000;1.831
14/09/2000;1.831
15/09/2000;1.843
18/09/2000;1.855
19/09/2000;1.853
20/09/2000;1.854
21/09/2000;1.851
22/09/2000;1.859
25/09/2000;1.841
26/09/2000;1.85
27/09/2000;1.848
28/09/2000;1.847
29/09/2000;1.843
02/10/2000;1.848
03/10/2000;1.849
04/10/2000;1.852
05/10/2000;1.849
06/10/2000;1.851
09/10/2000;1.857
10/10/2000;1.853
11/10/2000;1.86
13/10/2000;1.876
16/10/2000;1.87
17/10/2000;1.866
18/10/2000;1.879
19/10/2000;1.871
20/10/2000;1.879
23/10/2000;1.891
24/10/2000;1.897
25/10/2000;1.927
26/10/2000;1.933
27/10/2000;1.923
30/10/2000;1.918
31/10/2000;1.908
01/11/2000;1.909
03/11/2000;1.928
06/11/2000;1.945
07/11/2000;1.957
08/11/2000;1.95
09/11/2000;1.968
10/11/2000;1.956
13/11/2000;1.957
14/11/2000;1.943
16/11/2000;1.948
17/11/2000;1.96
20/11/2000;1.936
21/11/2000;1.909
22/11/2000;1.931
23/11/2000;1.941
24/11/2000;1.955
27/11/2000;1.956
28/11/2000;1.977
29/11/2000;1.96
30/11/2000;1.959
01/12/2000;1.979
04/12/2000;1.984
05/12/2000;1.964
06/12/2000;1.965
07/12/2000;1.969
08/12/2000;1.969
11/12/2000;1.964
12/12/2000;1.967
13/12/2000;1.962
14/12/2000;1.963
15/12/2000;1.967
18/12/2000;1.953
19/12/2000;1.955
20/12/2000;1.955
21/12/2000;1.957
22/12/2000;1.952
26/12/2000;1.957
27/12/2000;1.96
28/12/2000;1.955
29/12/2000;1.955
02/01/2001;1.938
03/01/2001;1.941
04/01/2001;1.935
05/01/2001;1.948
08/01/2001;1.952
09/01/2001;1.943
10/01/2001;1.942
11/01/2001;1.946
12/01/2001;1.95
15/01/2001;1.947
16/01/2001;1.951
17/01/2001;1.949
18/01/2001;1.952
19/01/2001;1.955
22/01/2001;1.956
23/01/2001;1.958
24/01/2001;1.959
25/01/2001;1.973
26/01/2001;1.973
29/01/2001;1.975
30/01/2001;1.971
31/01/2001;1.97
01/02/2001;1.973
02/02/2001;1.993
05/02/2001;1.994
06/02/2001;1.997
07/02/2001;2.004
08/02/2001;1.995
09/02/2001;1.988
12/02/2001;1.981
13/02/2001;1.98
14/02/2001;1.989
15/02/2001;1.98
16/02/2001;1.993
19/02/2001;2.002
20/02/2001;2.006
21/02/2001;2.023
22/02/2001;2.036
23/02/2001;2.043
28/02/2001;2.044
01/03/2001;2.042
02/03/2001;2.035
05/03/2001;2.022
06/03/2001;2.02
07/03/2001;2.038
08/03/2001;2.038
09/03/2001;2.059
12/03/2001;2.054
13/03/2001;2.061
14/03/2001;2.076
15/03/2001;2.086
16/03/2001;2.121
19/03/2001;2.127
20/03/2001;2.092
21/03/2001;2.099
22/03/2001;2.141
23/03/2001;2.158
26/03/2001;2.137
27/03/2001;2.123
28/03/2001;2.116
29/03/2001;2.136
30/03/2001;2.161
02/04/2001;2.158
03/04/2001;2.172
04/04/2001;2.162
05/04/2001;2.158
06/04/2001;2.151
09/04/2001;2.163
10/04/2001;2.141
11/04/2001;2.138
12/04/2001;2.157
16/04/2001;2.182
17/04/2001;2.188
18/04/2001;2.174
19/04/2001;2.187
20/04/2001;2.236
23/04/2001;2.258
24/04/2001;2.253
25/04/2001;2.3
26/04/2001;2.253
27/04/2001;2.217
30/04/2001;2.184
02/05/2001;2.223
03/05/2001;2.235
04/05/2001;2.218
07/05/2001;2.195
08/05/2001;2.231
09/05/2001;2.258
10/05/2001;2.269
11/05/2001;2.286
14/05/2001;2.305
15/05/2001;2.338
16/05/2001;2.321
17/05/2001;2.303
18/05/2001;2.293
21/05/2001;2.327
22/05/2001;2.305
23/05/2001;2.342
24/05/2001;2.349
25/05/2001;2.34
28/05/2001;2.326
29/05/2001;2.342
30/05/2001;2.359
31/05/2001;2.359
01/06/2001;2.383
04/06/2001;2.362
05/06/2001;2.389
06/06/2001;2.381
07/06/2001;2.387
08/06/2001;2.361
11/06/2001;2.371
12/06/2001;2.39
13/06/2001;2.407
15/06/2001;2.407
18/06/2001;2.458
19/06/2001;2.467
20/06/2001;2.474
21/06/2001;2.405
22/06/2001;2.329
25/06/2001;2.299
26/06/2001;2.313
27/06/2001;2.323
28/06/2001;2.292
29/06/2001;2.304
02/07/2001;2.324
03/07/2001;2.339
04/07/2001;2.39
05/07/2001;2.411
06/07/2001;2.494
09/07/2001;2.454
10/07/2001;2.479
11/07/2001;2.529
12/07/2001;2.542
13/07/2001;2.553
16/07/2001;2.597
17/07/2001;2.53
18/07/2001;2.469
19/07/2001;2.502
20/07/2001;2.457
23/07/2001;2.41
24/07/2001;2.424
25/07/2001;2.491
26/07/2001;2.483
27/07/2001;2.496
30/07/2001;2.433
31/07/2001;2.431
01/08/2001;2.493
02/08/2001;2.487
03/08/2001;2.488
06/08/2001;2.468
07/08/2001;2.446
08/08/2001;2.47
09/08/2001;2.466
10/08/2001;2.483
13/08/2001;2.49
14/08/2001;2.513
15/08/2001;2.5
16/08/2001;2.487
17/08/2001;2.523
20/08/2001;2.53
21/08/2001;2.535
22/08/2001;2.522
23/08/2001;2.527
24/08/2001;2.549
27/08/2001;2.558
28/08/2001;2.556
29/08/2001;2.547
30/08/2001;2.54
31/08/2001;2.551
03/09/2001;2.558
04/09/2001;2.563
05/09/2001;2.566
06/09/2001;2.592
10/09/2001;2.601
11/09/2001;2.636
12/09/2001;2.673
13/09/2001;2.697
14/09/2001;2.698
17/09/2001;2.667
18/09/2001;2.679
19/09/2001;2.706
20/09/2001;2.731
21/09/2001;2.8
24/09/2001;2.767
25/09/2001;2.713
26/09/2001;2.726
27/09/2001;2.704
28/09/2001;2.671
01/10/2001;2.686
02/10/2001;2.703
03/10/2001;2.728
04/10/2001;2.732
05/10/2001;2.753
08/10/2001;2.782
09/10/2001;2.779
10/10/2001;2.778
11/10/2001;2.779
15/10/2001;2.778
16/10/2001;2.752
17/10/2001;2.72
18/10/2001;2.742
19/10/2001;2.757
22/10/2001;2.717
23/10/2001;2.716
24/10/2001;2.743
25/10/2001;2.742
26/10/2001;2.728
29/10/2001;2.724
30/10/2001;2.722
31/10/2001;2.706
01/11/2001;2.681
05/11/2001;2.62
06/11/2001;2.6
07/11/2001;2.605
08/11/2001;2.556
09/11/2001;2.534
12/11/2001;2.549
13/11/2001;2.526
14/11/2001;2.529
16/11/2001;2.538
19/11/2001;2.515
20/11/2001;2.534
21/11/2001;2.54
22/11/2001;2.538
23/11/2001;2.513
26/11/2001;2.489
27/11/2001;2.46
28/11/2001;2.485
29/11/2001;2.506
30/11/2001;2.528
03/12/2001;2.466
04/12/2001;2.428
05/12/2001;2.43
06/12/2001;2.443
07/12/2001;2.4
10/12/2001;2.357
11/12/2001;2.341
12/12/2001;2.354
13/12/2001;2.384
14/12/2001;2.383
17/12/2001;2.357
18/12/2001;2.342
19/12/2001;2.292
20/12/2001;2.319
21/12/2001;2.33
24/12/2001;2.337
26/12/2001;2.314
27/12/2001;2.321
28/12/2001;2.32
31/12/2001;2.32
02/01/2002;2.306
03/01/2002;2.292
04/01/2002;2.309
07/01/2002;2.342
08/01/2002;2.345
09/01/2002;2.379
10/01/2002;2.389
11/01/2002;2.416
14/01/2002;2.406
15/01/2002;2.37
16/01/2002;2.386
17/01/2002;2.363
18/01/2002;2.374
21/01/2002;2.373
22/01/2002;2.366
23/01/2002;2.38
24/01/2002;2.397
25/01/2002;2.404
28/01/2002;2.422
29/01/2002;2.423
30/01/2002;2.438
31/01/2002;2.418
01/02/2002;2.415
04/02/2002;2.422
05/02/2002;2.421
06/02/2002;2.42
07/02/2002;2.451
08/02/2002;2.468
13/02/2002;2.422
14/02/2002;2.424
15/02/2002;2.437
18/02/2002;2.428
19/02/2002;2.424
20/02/2002;2.428
21/02/2002;2.423
22/02/2002;2.427
25/02/2002;2.405
26/02/2002;2.394
27/02/2002;2.382
28/02/2002;2.347
01/03/2002;2.359
04/03/2002;2.342
05/03/2002;2.324
06/03/2002;2.351
07/03/2002;2.366
08/03/2002;2.357
11/03/2002;2.348
12/03/2002;2.349
13/03/2002;2.336
14/03/2002;2.343
15/03/2002;2.353
18/03/2002;2.34
19/03/2002;2.342
20/03/2002;2.337
21/03/2002;2.347
22/03/2002;2.35
25/03/2002;2.363
26/03/2002;2.349
27/03/2002;2.336
28/03/2002;2.323
01/04/2002;2.321
02/04/2002;2.301
03/04/2002;2.297
04/04/2002;2.311
05/04/2002;2.292
08/04/2002;2.29
09/04/2002;2.283
10/04/2002;2.272
11/04/2002;2.27
12/04/2002;2.298
15/04/2002;2.317
16/04/2002;2.316
17/04/2002;2.316
18/04/2002;2.332
19/04/2002;2.326
22/04/2002;2.334
23/04/2002;2.348
24/04/2002;2.356
25/04/2002;2.366
26/04/2002;2.355
29/04/2002;2.368
30/04/2002;2.362
02/05/2002;2.376
03/05/2002;2.414
06/05/2002;2.432
07/05/2002;2.417
08/05/2002;2.433
09/05/2002;2.451
10/05/2002;2.483
13/05/2002;2.494
14/05/2002;2.515
15/05/2002;2.511
16/05/2002;2.479
17/05/2002;2.476
20/05/2002;2.473
21/05/2002;2.478
22/05/2002;2.501
23/05/2002;2.529
24/05/2002;2.523
27/05/2002;2.522
28/05/2002;2.524
29/05/2002;2.519
31/05/2002;2.521
03/06/2002;2.541
04/06/2002;2.569
05/06/2002;2.608
06/06/2002;2.641
07/06/2002;2.67
10/06/2002;2.636
11/06/2002;2.666
12/06/2002;2.748
13/06/2002;2.691
14/06/2002;2.717
17/06/2002;2.682
18/06/2002;2.669
19/06/2002;2.702
20/06/2002;2.75
21/06/2002;2.79
24/06/2002;2.826
25/06/2002;2.799
26/06/2002;2.858
27/06/2002;2.859
28/06/2002;2.844
01/07/2002;2.859
02/07/2002;2.913
03/07/2002;2.861
04/07/2002;2.847
05/07/2002;2.874
08/07/2002;2.87
09/07/2002;2.854
10/07/2002;2.853
11/07/2002;2.822
12/07/2002;2.814
15/07/2002;2.845
16/07/2002;2.866
17/07/2002;2.878
18/07/2002;2.876
19/07/2002;2.866
22/07/2002;2.881
23/07/2002;2.912
24/07/2002;2.947
25/07/2002;2.981
26/07/2002;3.017
29/07/2002;3.144
30/07/2002;3.268
31/07/2002;3.428
01/08/2002;3.327
02/08/2002;3.029
05/08/2002;3.072
06/08/2002;3.206
07/08/2002;3.059
08/08/2002;2.888
09/08/2002;2.996
12/08/2002;3.097
13/08/2002;3.209
14/08/2002;3.196
15/08/2002;3.19
16/08/2002;3.161
19/08/2002;3.113
20/08/2002;3.092
21/08/2002;3.079
22/08/2002;3.141
23/08/2002;3.113
26/08/2002;3.078
27/08/2002;3.094
28/08/2002;3.121
29/08/2002;3.123
30/08/2002;3.022
02/09/2002;3.028
03/09/2002;3.098
04/09/2002;3.132
05/09/2002;3.15
06/09/2002;3.178
09/09/2002;3.13
10/09/2002;3.13
11/09/2002;3.115
12/09/2002;3.123
13/09/2002;3.15
16/09/2002;3.188
17/09/2002;3.224
18/09/2002;3.323
19/09/2002;3.384
20/09/2002;3.427
23/09/2002;3.544
24/09/2002;3.621
25/09/2002;3.725
26/09/2002;3.751
27/09/2002;3.853
30/09/2002;3.894
01/10/2002;3.746
02/10/2002;3.593
03/10/2002;3.694
04/10/2002;3.659
07/10/2002;3.696
08/10/2002;3.701
09/10/2002;3.851
10/10/2002;3.922
11/10/2002;3.923
14/10/2002;3.861
15/10/2002;3.856
16/10/2002;3.874
17/10/2002;3.924
18/10/2002;3.875
21/10/2002;3.912
22/10/2002;3.954
23/10/2002;3.87
24/10/2002;3.861
25/10/2002;3.801
28/10/2002;3.74
29/10/2002;3.82
30/10/2002;3.744
31/10/2002;3.644
01/11/2002;3.611
04/11/2002;3.541
05/11/2002;3.562
06/11/2002;3.597
07/11/2002;3.621
08/11/2002;3.526
11/11/2002;3.503
12/11/2002;3.552
13/11/2002;3.633
14/11/2002;3.679
18/11/2002;3.588
19/11/2002;3.554
20/11/2002;3.514
21/11/2002;3.51
22/11/2002;3.561
25/11/2002;3.548
26/11/2002;3.586
27/11/2002;3.589
28/11/2002;3.602
29/11/2002;3.636
02/12/2002;3.615
03/12/2002;3.662
04/12/2002;3.704
05/12/2002;3.751
06/12/2002;3.752
09/12/2002;3.797
10/12/2002;3.768
11/12/2002;3.795
12/12/2002;3.753
13/12/2002;3.733
16/12/2002;3.631
17/12/2002;3.582
18/12/2002;3.531
19/12/2002;3.504
20/12/2002;3.427
23/12/2002;3.494
24/12/2002;3.5
26/12/2002;3.524
27/12/2002;3.541
30/12/2002;3.533
31/12/2002;3.533
02/01/2003;3.522
03/01/2003;3.469
06/01/2003;3.366
07/01/2003;3.342
08/01/2003;3.312
09/01/2003;3.329
10/01/2003;3.291
13/01/2003;3.295
14/01/2003;3.275
15/01/2003;3.298
16/01/2003;3.293
17/01/2003;3.362
20/01/2003;3.41
21/01/2003;3.439
22/01/2003;3.518
23/01/2003;3.489
24/01/2003;3.592
27/01/2003;3.662
28/01/2003;3.63
29/01/2003;3.641
30/01/2003;3.569
31/01/2003;3.525
03/02/2003;3.492
04/02/2003;3.54
05/02/2003;3.584
06/02/2003;3.604
07/02/2003;3.579
10/02/2003;3.603
11/02/2003;3.573
12/02/2003;3.6
13/02/2003;3.635
14/02/2003;3.657
17/02/2003;3.622
18/02/2003;3.588
19/02/2003;3.593
20/02/2003;3.606
21/02/2003;3.609
24/02/2003;3.586
25/02/2003;3.601
26/02/2003;3.581
27/02/2003;3.584
28/02/2003;3.562
05/03/2003;3.563
06/03/2003;3.525
07/03/2003;3.5
10/03/2003;3.527
11/03/2003;3.505
12/03/2003;3.476
13/03/2003;3.429
14/03/2003;3.395
17/03/2003;3.443
18/03/2003;3.43
19/03/2003;3.457
20/03/2003;3.482
21/03/2003;3.445
24/03/2003;3.406
25/03/2003;3.388
26/03/2003;3.374
27/03/2003;3.402
28/03/2003;3.375
31/03/2003;3.352
01/04/2003;3.335
02/04/2003;3.279
03/04/2003;3.256
04/04/2003;3.246
07/04/2003;3.172
08/04/2003;3.164
09/04/2003;3.185
10/04/2003;3.215
11/04/2003;3.214
14/04/2003;3.181
15/04/2003;3.115
16/04/2003;3.074
17/04/2003;3.028
22/04/2003;3.063
23/04/2003;3.014
24/04/2003;3.002
25/04/2003;3.012
28/04/2003;2.991
29/04/2003;2.924
30/04/2003;2.889
02/05/2003;2.915
05/05/2003;2.984
06/05/2003;3.027
07/05/2003;2.963
08/05/2003;2.917
09/05/2003;2.879
12/05/2003;2.875
13/05/2003;2.865
14/05/2003;2.889
15/05/2003;2.93
16/05/2003;2.972
19/05/2003;2.981
20/05/2003;3.013
21/05/2003;3.01
22/05/2003;2.983
23/05/2003;2.944
26/05/2003;2.956
27/05/2003;3.025
28/05/2003;3.013
29/05/2003;2.948
30/05/2003;2.965
02/06/2003;2.977
03/06/2003;2.963
04/06/2003;2.91
05/06/2003;2.892
06/06/2003;2.848
09/06/2003;2.867
10/06/2003;2.86
11/06/2003;2.868
12/06/2003;2.861
13/06/2003;2.856
16/06/2003;2.85
17/06/2003;2.874
18/06/2003;2.889
20/06/2003;2.893
23/06/2003;2.878
24/06/2003;2.861
25/06/2003;2.855
26/06/2003;2.893
27/06/2003;2.88
30/06/2003;2.871
01/07/2003;2.844
02/07/2003;2.821
03/07/2003;2.832
04/07/2003;2.829
07/07/2003;2.867
08/07/2003;2.882
09/07/2003;2.866
10/07/2003;2.891
11/07/2003;2.902
14/07/2003;2.875
15/07/2003;2.855
16/07/2003;2.867
17/07/2003;2.856
18/07/2003;2.877
21/07/2003;2.882
22/07/2003;2.882
23/07/2003;2.887
24/07/2003;2.895
25/07/2003;2.888
28/07/2003;2.896
29/07/2003;2.915
30/07/2003;2.947
31/07/2003;2.965
01/08/2003;3
04/08/2003;3.073
05/08/2003;3.036
06/08/2003;3.038
07/08/2003;3.006
08/08/2003;2.988
11/08/2003;2.994
12/08/2003;3.023
13/08/2003;3.03
14/08/2003;3.013
15/08/2003;2.992
18/08/2003;2.984
19/08/2003;2.997
20/08/2003;3
21/08/2003;3.002
22/08/2003;2.992
25/08/2003;2.989
26/08/2003;2.989
27/08/2003;2.973
28/08/2003;2.952
29/08/2003;2.966
01/09/2003;2.983
02/09/2003;2.978
03/09/2003;2.956
04/09/2003;2.941
05/09/2003;2.921
08/09/2003;2.915
09/09/2003;2.93
10/09/2003;2.912
11/09/2003;2.898
12/09/2003;2.895
15/09/2003;2.889
16/09/2003;2.896
17/09/2003;2.905
18/09/2003;2.897
19/09/2003;2.906
22/09/2003;2.901
23/09/2003;2.914
24/09/2003;2.924
25/09/2003;2.93
26/09/2003;2.937
29/09/2003;2.937
30/09/2003;2.923
01/10/2003;2.903
02/10/2003;2.898
03/10/2003;2.887
06/10/2003;2.875
07/10/2003;2.869
08/10/2003;2.844
09/10/2003;2.841
10/10/2003;2.839
13/10/2003;2.836
14/10/2003;2.842
15/10/2003;2.826
16/10/2003;2.84
17/10/2003;2.863
20/10/2003;2.883
21/10/2003;2.863
22/10/2003;2.859
23/10/2003;2.869
24/10/2003;2.869
27/10/2003;2.872
28/10/2003;2.867
29/10/2003;2.853
30/10/2003;2.843
31/10/2003;2.855
03/11/2003;2.855
04/11/2003;2.86
05/11/2003;2.859
06/11/2003;2.87
07/11/2003;2.869
10/11/2003;2.88
11/11/2003;2.895
12/11/2003;2.91
13/11/2003;2.919
14/11/2003;2.941
17/11/2003;2.954
18/11/2003;2.941
19/11/2003;2.95
20/11/2003;2.947
21/11/2003;2.929
24/11/2003;2.926
25/11/2003;2.924
26/11/2003;2.935
27/11/2003;2.947
28/11/2003;2.949
01/12/2003;2.933
02/12/2003;2.927
03/12/2003;2.931
04/12/2003;2.94
05/12/2003;2.939
08/12/2003;2.941
09/12/2003;2.934
10/12/2003;2.942
11/12/2003;2.943
12/12/2003;2.941
15/12/2003;2.929
16/12/2003;2.931
17/12/2003;2.937
18/12/2003;2.933
19/12/2003;2.927
22/12/2003;2.923
23/12/2003;2.917
24/12/2003;2.907
26/12/2003;2.899
29/12/2003;2.888
30/12/2003;2.888
31/12/2003;2.888
02/01/2004;2.885
05/01/2004;2.862
06/01/2004;2.85
07/01/2004;2.872
08/01/2004;2.858
09/01/2004;2.841
12/01/2004;2.816
13/01/2004;2.801
14/01/2004;2.813
15/01/2004;2.812
16/01/2004;2.818
19/01/2004;2.841
20/01/2004;2.837
21/01/2004;2.841
22/01/2004;2.841
23/01/2004;2.843
26/01/2004;2.842
27/01/2004;2.858
28/01/2004;2.878
29/01/2004;2.923
30/01/2004;2.94
02/02/2004;2.948
03/02/2004;2.932
04/02/2004;2.91
05/02/2004;2.933
06/02/2004;2.949
09/02/2004;2.933
10/02/2004;2.919
11/02/2004;2.925
12/02/2004;2.903
13/02/2004;2.908
16/02/2004;2.906
17/02/2004;2.912
18/02/2004;2.929
19/02/2004;2.95
20/02/2004;2.987
25/02/2004;2.94
26/02/2004;2.936
27/02/2004;2.913
01/03/2004;2.894
02/03/2004;2.908
03/03/2004;2.88
04/03/2004;2.887
05/03/2004;2.878
08/03/2004;2.874
09/03/2004;2.875
10/03/2004;2.888
11/03/2004;2.912
12/03/2004;2.906
15/03/2004;2.901
16/03/2004;2.899
17/03/2004;2.906
18/03/2004;2.913
19/03/2004;2.899
22/03/2004;2.91
23/03/2004;2.914
24/03/2004;2.926
25/03/2004;2.933
26/03/2004;2.94
29/03/2004;2.936
30/03/2004;2.921
31/03/2004;2.908
01/04/2004;2.89
02/04/2004;2.892
05/04/2004;2.884
06/04/2004;2.874
07/04/2004;2.877
08/04/2004;2.879
12/04/2004;2.885
13/04/2004;2.884
14/04/2004;2.895
15/04/2004;2.906
16/04/2004;2.915
19/04/2004;2.909
20/04/2004;2.918
22/04/2004;2.93
23/04/2004;2.917
26/04/2004;2.908
27/04/2004;2.915
28/04/2004;2.933
29/04/2004;2.951
30/04/2004;2.944
03/05/2004;2.956
04/05/2004;2.969
05/05/2004;2.961
06/05/2004;2.989
07/05/2004;3.05
10/05/2004;3.124
11/05/2004;3.104
12/05/2004;3.12
13/05/2004;3.127
14/05/2004;3.097
17/05/2004;3.121
18/05/2004;3.116
19/05/2004;3.105
20/05/2004;3.181
21/05/2004;3.204
24/05/2004;3.179
25/05/2004;3.157
26/05/2004;3.156
27/05/2004;3.152
28/05/2004;3.095
31/05/2004;3.128
01/06/2004;3.156
02/06/2004;3.129
03/06/2004;3.144
04/06/2004;3.133
07/06/2004;3.111
08/06/2004;3.115
09/06/2004;3.116
11/06/2004;3.139
14/06/2004;3.164
15/06/2004;3.137
16/06/2004;3.14
17/06/2004;3.127
18/06/2004;3.138
21/06/2004;3.129
22/06/2004;3.133
23/06/2004;3.125
24/06/2004;3.102
25/06/2004;3.109
28/06/2004;3.124
29/06/2004;3.118
30/06/2004;3.107
01/07/2004;3.074
02/07/2004;3.049
05/07/2004;3.031
06/07/2004;3.041
07/07/2004;3.036
08/07/2004;3.047
09/07/2004;3.042
12/07/2004;3.036
13/07/2004;3.041
14/07/2004;3.028
15/07/2004;3.021
16/07/2004;3.001
19/07/2004;2.993
20/07/2004;3.003
21/07/2004;3.024
22/07/2004;3.038
23/07/2004;3.046
26/07/2004;3.057
27/07/2004;3.066
28/07/2004;3.055
29/07/2004;3.037
30/07/2004;3.026
02/08/2004;3.046
03/08/2004;3.054
04/08/2004;3.057
05/08/2004;3.063
06/08/2004;3.048
09/08/2004;3.039
10/08/2004;3.028
11/08/2004;3.038
12/08/2004;3.03
13/08/2004;3.023
16/08/2004;3.014
17/08/2004;2.998
18/08/2004;2.991
19/08/2004;2.979
20/08/2004;2.973
23/08/2004;2.968
24/08/2004;2.957
25/08/2004;2.95
26/08/2004;2.953
27/08/2004;2.956
30/08/2004;2.948
31/08/2004;2.933
01/09/2004;2.929
02/09/2004;2.935
03/09/2004;2.928
06/09/2004;2.913
08/09/2004;2.901
09/09/2004;2.902
10/09/2004;2.898
13/09/2004;2.905
14/09/2004;2.912
15/09/2004;2.903
16/09/2004;2.888
17/09/2004;2.874
20/09/2004;2.867
21/09/2004;2.873
22/09/2004;2.867
23/09/2004;2.872
24/09/2004;2.873
27/09/2004;2.872
28/09/2004;2.868
29/09/2004;2.859
30/09/2004;2.858
01/10/2004;2.851
04/10/2004;2.826
05/10/2004;2.823
06/10/2004;2.835
07/10/2004;2.851
08/10/2004;2.824
11/10/2004;2.831
13/10/2004;2.837
14/10/2004;2.862
15/10/2004;2.862
18/10/2004;2.854
19/10/2004;2.87
20/10/2004;2.884
21/10/2004;2.853
22/10/2004;2.848
25/10/2004;2.881
26/10/2004;2.872
27/10/2004;2.858
28/10/2004;2.865
29/10/2004;2.856
01/11/2004;2.858
03/11/2004;2.83
04/11/2004;2.82
05/11/2004;2.818
08/11/2004;2.829
09/11/2004;2.828
10/11/2004;2.82
11/11/2004;2.819
12/11/2004;2.798
16/11/2004;2.785
17/11/2004;2.767
18/11/2004;2.76
19/11/2004;2.763
22/11/2004;2.767
23/11/2004;2.744
24/11/2004;2.748
25/11/2004;2.75
26/11/2004;2.732
29/11/2004;2.739
30/11/2004;2.73
01/12/2004;2.714
02/12/2004;2.723
03/12/2004;2.709
06/12/2004;2.718
07/12/2004;2.731
08/12/2004;2.766
09/12/2004;2.774
10/12/2004;2.786
13/12/2004;2.769
14/12/2004;2.757
15/12/2004;2.75
16/12/2004;2.729
17/12/2004;2.724
20/12/2004;2.692
21/12/2004;2.688
22/12/2004;2.698
23/12/2004;2.706
24/12/2004;2.69
27/12/2004;2.698
28/12/2004;2.689
29/12/2004;2.683
30/12/2004;2.654
31/12/2004;2.654
03/01/2005;2.667
04/01/2005;2.688
05/01/2005;2.709
06/01/2005;2.72
07/01/2005;2.702
10/01/2005;2.697
11/01/2005;2.71
12/01/2005;2.711
13/01/2005;2.7
14/01/2005;2.707
17/01/2005;2.7
18/01/2005;2.713
19/01/2005;2.718
20/01/2005;2.721
21/01/2005;2.699
24/01/2005;2.677
25/01/2005;2.679
26/01/2005;2.674
27/01/2005;2.664
28/01/2005;2.658
31/01/2005;2.624
01/02/2005;2.612
02/02/2005;2.623
03/02/2005;2.603
04/02/2005;2.602
09/02/2005;2.607
10/02/2005;2.611
11/02/2005;2.617
14/02/2005;2.583
